train_loss,epoch,step,val_loss
0.7078046202659607,59,7199,
0.8078510761260986,59,7249,
0.6989459991455078,59,7299,
,59,7319,0.7074552178382874
0.718970537185669,60,7349,
0.7531180381774902,60,7399,
,60,7441,0.7073792815208435
0.680078387260437,61,7449,
0.6651306748390198,61,7499,
0.7572260499000549,61,7549,
,61,7563,0.7072983980178833
0.6904001235961914,62,7599,
0.701164186000824,62,7649,
,62,7685,0.7072176337242126
0.7376989722251892,63,7699,
0.7939317226409912,63,7749,
0.6889197826385498,63,7799,
,63,7807,0.7071303725242615
0.6755728125572205,64,7849,
0.7156150937080383,64,7899,
,64,7929,0.7070585489273071
0.7045802474021912,65,7949,
0.5803290605545044,65,7999,
0.6910989284515381,65,8049,
,65,8051,0.7069813013076782
0.6609057784080505,66,8099,
0.6724892258644104,66,8149,
,66,8173,0.7069042921066284
0.65579754114151,67,8199,
0.710548996925354,67,8249,
,67,8295,0.706828236579895
0.733392059803009,68,8299,
0.6874955296516418,68,8349,
0.6359431147575378,68,8399,
,68,8417,0.7067522406578064
0.7379427552223206,69,8449,
0.7220658659934998,69,8499,
,69,8539,0.7066819667816162
0.6849285960197449,70,8549,
0.787804126739502,70,8599,
